Transaction_ID,Date,Hour,Is_Weekend,Outlet_Code,Outlet_Name,City,Region,Product_ID,Product_Name,Category,ABC_Classification,Unit_Price_INR,Unit_Cost_INR,Quantity,Gross_Revenue_INR,Discount_Pct,Discount_Override_Code,Net_Revenue_INR,Gross_Profit_INR,Margin_Pct,Payment_Method,Customer_Rating,Customer_Segment,Store_Footfall_Day
TXN-IN-10707,2026-08-06,15,0,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,1,950,0.0,NONE,950.0,330.0,34.74,UPI (GooglePay/PhonePe),1,Loyal Customer,1073
TXN-IN-10708,2026-08-01,12,1,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,1,310,0.0,NONE,310.0,220.0,70.97,Credit Card,5,Loyal Customer,1468
TXN-IN-10709,2026-08-12,11,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,0.0,NONE,280.0,200.0,71.43,Debit Card,4,Potential Loyalist,1491
TXN-IN-10710,2026-08-16,10,1,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,0.0,NONE,280.0,200.0,71.43,UPI (GooglePay/PhonePe),5,Loyal Customer,1398
TXN-IN-10711,2026-08-31,18,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,1,240,0.0,NONE,240.0,175.0,72.92,Debit Card,4,Champion,1213
TXN-IN-10712,2026-07-22,17,0,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,1,340,0.0,NONE,340.0,220.0,64.71,Debit Card,5,Loyal Customer,1335
TXN-IN-10713,2026-08-16,9,1,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,1,340,10.0,CAMPAIGN_CODE_PROMO,306.0,186.0,60.78,Credit Card,3,Loyal Customer,1715
TXN-IN-10714,2026-08-28,12,0,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,1,310,0.0,NONE,310.0,205.0,66.13,Debit Card,4,Champion,1068
TXN-IN-10715,2026-08-29,10,1,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,1,240,0.0,NONE,240.0,175.0,72.92,Debit Card,5,Potential Loyalist,1907
TXN-IN-10716,2026-07-27,22,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,1,240,0.0,NONE,240.0,175.0,72.92,Debit Card,5,At Risk,1347
TXN-IN-10717,2026-07-27,13,0,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,0.0,NONE,280.0,200.0,71.43,Cash,4,Loyal Customer,1589
TXN-IN-10718,2026-08-26,17,0,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,1,240,0.0,NONE,240.0,175.0,72.92,UPI (GooglePay/PhonePe),5,Loyal Customer,1594
TXN-IN-10719,2026-08-10,19,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,2,680,0.0,NONE,680.0,440.0,64.71,Cash,3,Champion,1152
TXN-IN-10720,2026-07-29,19,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,0.0,NONE,280.0,200.0,71.43,Credit Card,5,Champion,1081
TXN-IN-10721,2026-08-30,22,1,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,3,930,0.0,NONE,930.0,615.0,66.13,Cash,5,At Risk,1960
TXN-IN-10722,2026-08-07,17,0,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,2,480,0.0,NONE,480.0,350.0,72.92,UPI (GooglePay/PhonePe),5,Champion,1617
TXN-IN-10723,2026-08-14,12,0,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,3,720,0.0,NONE,720.0,525.0,72.92,UPI (GooglePay/PhonePe),5,Loyal Customer,1450
TXN-IN-10724,2026-08-08,20,1,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,2,620,0.0,NONE,620.0,410.0,66.13,Debit Card,5,Loyal Customer,1716
TXN-IN-10725,2026-08-25,20,0,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,2,560,0.0,NONE,560.0,400.0,71.43,Debit Card,4,Champion,1151
TXN-IN-10726,2026-08-10,19,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,2,360,0.0,NONE,360.0,250.0,69.44,Cash,4,Loyal Customer,1384
TXN-IN-10727,2026-08-18,16,0,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,3,840,5.0,CAMPAIGN_CODE_PROMO,798.0,558.0,69.92,Credit Card,4,Loyal Customer,1095
TXN-IN-10728,2026-08-25,17,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,3,840,0.0,NONE,840.0,600.0,71.43,Debit Card,5,Potential Loyalist,1215
TXN-IN-10729,2026-08-05,19,0,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,2,680,15.0,CAMPAIGN_CODE_PROMO,578.0,338.0,58.48,Debit Card,5,Champion,1520
TXN-IN-10730,2026-07-22,13,0,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,3,780,0.0,NONE,780.0,525.0,67.31,Debit Card,4,Loyal Customer,1387
TXN-IN-10731,2026-08-02,18,1,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,2,560,0.0,NONE,560.0,400.0,71.43,UPI (GooglePay/PhonePe),5,Champion,1749
TXN-IN-10732,2026-07-27,16,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,2,620,0.0,NONE,620.0,440.0,70.97,Cash,4,Loyal Customer,1227
TXN-IN-10733,2026-08-12,11,0,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,1,340,0.0,NONE,340.0,220.0,64.71,UPI (GooglePay/PhonePe),4,Champion,1026
TXN-IN-10734,2026-08-02,16,1,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,2,620,0.0,NONE,620.0,440.0,70.97,Cash,5,Loyal Customer,1914
TXN-IN-10735,2026-07-29,12,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,1,260,0.0,NONE,260.0,175.0,67.31,Debit Card,2,Loyal Customer,1425
TXN-IN-10736,2026-08-26,20,0,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,1,180,0.0,NONE,180.0,125.0,69.44,Credit Card,5,Potential Loyalist,1752
TXN-IN-10737,2026-08-16,18,1,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,2,1900,0.0,NONE,1900.0,660.0,34.74,Credit Card,5,Loyal Customer,1536
TXN-IN-10738,2026-08-26,17,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,2,360,0.0,NONE,360.0,250.0,69.44,Credit Card,5,Loyal Customer,1475
TXN-IN-10739,2026-08-15,21,1,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,0.0,NONE,280.0,200.0,71.43,Debit Card,5,Loyal Customer,1845
TXN-IN-10740,2026-08-19,12,0,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,1,950,0.0,NONE,950.0,330.0,34.74,Credit Card,3,At Risk,1603
TXN-IN-10741,2026-08-31,19,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,3,930,0.0,NONE,930.0,660.0,70.97,Debit Card,4,Potential Loyalist,1498
TXN-IN-10742,2026-08-12,13,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,2,620,0.0,NONE,620.0,440.0,70.97,Debit Card,5,Champion,1465
TXN-IN-10743,2026-08-20,17,0,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,3,780,25.0,OVERRIDE_MGR_01,585.0,330.0,56.41,Cash,5,At Risk,1431
TXN-IN-10744,2026-09-01,20,0,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,2,620,5.0,CAMPAIGN_CODE_PROMO,589.0,409.0,69.44,Credit Card,5,Potential Loyalist,1230
TXN-IN-10745,2026-08-24,14,0,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,1,950,0.0,NONE,950.0,330.0,34.74,UPI (GooglePay/PhonePe),4,Loyal Customer,1608
TXN-IN-10746,2026-09-02,21,0,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,2,560,0.0,NONE,560.0,400.0,71.43,Debit Card,2,Potential Loyalist,867
TXN-IN-10747,2026-08-28,12,0,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,1,240,25.0,OVERRIDE_MGR_01,180.0,115.0,63.89,UPI (GooglePay/PhonePe),5,Loyal Customer,1453
TXN-IN-10748,2026-08-21,14,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,0.0,NONE,280.0,200.0,71.43,UPI (GooglePay/PhonePe),4,Loyal Customer,1416
TXN-IN-10749,2026-07-20,17,0,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,1,950,10.0,CAMPAIGN_CODE_PROMO,855.0,235.0,27.49,Debit Card,5,Potential Loyalist,1608
TXN-IN-10750,2026-08-22,15,1,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,1,180,0.0,NONE,180.0,125.0,69.44,Debit Card,2,Loyal Customer,1579
TXN-IN-10751,2026-08-12,8,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,1,950,0.0,NONE,950.0,330.0,34.74,UPI (GooglePay/PhonePe),5,Loyal Customer,1267
TXN-IN-10752,2026-07-30,9,0,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,1,240,0.0,NONE,240.0,175.0,72.92,UPI (GooglePay/PhonePe),3,Champion,1181
TXN-IN-10753,2026-09-03,20,0,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,1,340,0.0,NONE,340.0,220.0,64.71,Credit Card,4,Loyal Customer,928
TXN-IN-10754,2026-07-20,16,0,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,2,620,0.0,NONE,620.0,440.0,70.97,Cash,4,Potential Loyalist,1013
TXN-IN-10755,2026-09-02,20,0,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,2,520,15.0,CAMPAIGN_CODE_PROMO,442.0,272.0,61.54,Credit Card,5,Potential Loyalist,1452
TXN-IN-10756,2026-08-22,17,1,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,1,340,0.0,NONE,340.0,220.0,64.71,Credit Card,4,Champion,1169
TXN-IN-10757,2026-08-23,13,1,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,2,360,0.0,NONE,360.0,250.0,69.44,Cash,5,Champion,1338
TXN-IN-10758,2026-08-05,19,0,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,1,310,0.0,NONE,310.0,205.0,66.13,Debit Card,5,Potential Loyalist,956
TXN-IN-10759,2026-08-10,13,0,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,1,180,0.0,NONE,180.0,125.0,69.44,Cash,4,Potential Loyalist,1703
TXN-IN-10760,2026-08-04,12,0,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,1,310,0.0,NONE,310.0,205.0,66.13,UPI (GooglePay/PhonePe),4,At Risk,1360
TXN-IN-10761,2026-07-25,16,1,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,3,780,0.0,NONE,780.0,525.0,67.31,Credit Card,4,Loyal Customer,1615
TXN-IN-10762,2026-08-22,18,1,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,2,680,0.0,NONE,680.0,440.0,64.71,Debit Card,4,Loyal Customer,1446
TXN-IN-10763,2026-07-29,16,0,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,1,310,0.0,NONE,310.0,220.0,70.97,Cash,3,Champion,894
TXN-IN-10764,2026-08-18,21,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,2,480,0.0,NONE,480.0,350.0,72.92,UPI (GooglePay/PhonePe),4,Loyal Customer,1340
TXN-IN-10765,2026-08-12,11,0,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,1,240,0.0,NONE,240.0,175.0,72.92,Credit Card,5,Loyal Customer,936
TXN-IN-10766,2026-07-29,13,0,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,3,720,0.0,NONE,720.0,525.0,72.92,UPI (GooglePay/PhonePe),4,Loyal Customer,1051
TXN-IN-10767,2026-08-24,15,0,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,3,840,0.0,NONE,840.0,600.0,71.43,Cash,5,Loyal Customer,1516
TXN-IN-10768,2026-08-19,16,0,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,1,310,0.0,NONE,310.0,220.0,70.97,Debit Card,5,Potential Loyalist,1222
TXN-IN-10769,2026-08-28,15,0,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,1,260,0.0,NONE,260.0,175.0,67.31,Debit Card,4,Potential Loyalist,1062
TXN-IN-10770,2026-09-03,11,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,2,680,0.0,NONE,680.0,440.0,64.71,UPI (GooglePay/PhonePe),2,Loyal Customer,1263
TXN-IN-10771,2026-07-23,17,0,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,2,360,15.0,CAMPAIGN_CODE_PROMO,306.0,196.0,64.05,Cash,5,Champion,892
TXN-IN-10772,2026-08-04,18,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,2,560,0.0,NONE,560.0,400.0,71.43,UPI (GooglePay/PhonePe),5,Hibernating,1397
TXN-IN-10773,2026-08-16,17,1,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,1,260,0.0,NONE,260.0,175.0,67.31,UPI (GooglePay/PhonePe),5,Champion,1691
TXN-IN-10774,2026-08-07,11,0,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,1,310,0.0,NONE,310.0,220.0,70.97,Debit Card,4,Champion,1283
TXN-IN-10775,2026-07-31,11,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,1,240,10.0,CAMPAIGN_CODE_PROMO,216.0,151.0,69.91,Credit Card,5,At Risk,1100
TXN-IN-10776,2026-07-23,18,0,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,2,360,0.0,NONE,360.0,250.0,69.44,Cash,5,Champion,1585
TXN-IN-10777,2026-08-09,9,1,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,1,260,0.0,NONE,260.0,175.0,67.31,UPI (GooglePay/PhonePe),5,Hibernating,1968
TXN-IN-10778,2026-07-26,15,1,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,1,310,15.0,CAMPAIGN_CODE_PROMO,263.5,173.5,65.84,Cash,5,Hibernating,2242
TXN-IN-10779,2026-08-23,15,1,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,1,180,0.0,NONE,180.0,125.0,69.44,Debit Card,5,At Risk,1806
TXN-IN-10780,2026-08-07,21,0,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,1,240,0.0,NONE,240.0,175.0,72.92,Credit Card,4,Loyal Customer,1289
TXN-IN-10781,2026-08-29,19,1,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,1,340,0.0,NONE,340.0,220.0,64.71,Credit Card,5,Potential Loyalist,2182
TXN-IN-10782,2026-08-24,17,0,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,1,260,0.0,NONE,260.0,175.0,67.31,Credit Card,4,Hibernating,1081
TXN-IN-10783,2026-08-17,14,0,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,2,360,0.0,NONE,360.0,250.0,69.44,Cash,5,At Risk,934
TXN-IN-10784,2026-08-30,8,1,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,1,950,0.0,NONE,950.0,330.0,34.74,Cash,3,Potential Loyalist,1667
TXN-IN-10785,2026-08-14,18,0,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,2,560,5.0,CAMPAIGN_CODE_PROMO,532.0,372.0,69.92,Debit Card,4,Loyal Customer,936
TXN-IN-10786,2026-08-27,19,0,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,1,260,0.0,NONE,260.0,175.0,67.31,UPI (GooglePay/PhonePe),5,Loyal Customer,1469
TXN-IN-10787,2026-08-17,19,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,2,360,0.0,NONE,360.0,250.0,69.44,Credit Card,5,At Risk,1230
TXN-IN-10788,2026-08-08,21,1,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,4,720,10.0,CAMPAIGN_CODE_PROMO,648.0,428.0,66.05,Cash,5,Champion,2310
TXN-IN-10789,2026-08-14,17,0,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,2,680,0.0,NONE,680.0,440.0,64.71,Cash,4,Potential Loyalist,1384
TXN-IN-10790,2026-07-24,21,0,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,0.0,NONE,280.0,200.0,71.43,Cash,4,Loyal Customer,1373
TXN-IN-10791,2026-07-21,20,0,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,2,680,10.0,CAMPAIGN_CODE_PROMO,612.0,372.0,60.78,UPI (GooglePay/PhonePe),3,Loyal Customer,944
TXN-IN-10792,2026-08-06,17,0,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,1,950,25.0,OVERRIDE_MGR_01,712.5,92.5,12.98,UPI (GooglePay/PhonePe),1,Loyal Customer,1420
TXN-IN-10793,2026-07-20,20,0,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,1,180,0.0,NONE,180.0,125.0,69.44,UPI (GooglePay/PhonePe),1,Loyal Customer,1039
TXN-IN-10794,2026-08-04,10,0,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,1,310,0.0,NONE,310.0,220.0,70.97,UPI (GooglePay/PhonePe),5,At Risk,1721
TXN-IN-10795,2026-08-29,16,1,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,1,340,0.0,NONE,340.0,220.0,64.71,UPI (GooglePay/PhonePe),4,Loyal Customer,2005
TXN-IN-10796,2026-07-24,18,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,2,560,5.0,CAMPAIGN_CODE_PROMO,532.0,372.0,69.92,UPI (GooglePay/PhonePe),5,At Risk,1487
TXN-IN-10797,2026-07-24,16,0,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,3,720,0.0,NONE,720.0,525.0,72.92,Debit Card,5,Potential Loyalist,1343
TXN-IN-10798,2026-07-23,18,0,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,1,260,0.0,NONE,260.0,175.0,67.31,Cash,4,Potential Loyalist,1016
TXN-IN-10799,2026-08-13,18,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,3,780,0.0,NONE,780.0,525.0,67.31,UPI (GooglePay/PhonePe),5,Loyal Customer,1359
TXN-IN-10800,2026-07-26,10,1,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,2,480,0.0,NONE,480.0,350.0,72.92,Cash,5,Loyal Customer,1927
TXN-IN-10801,2026-08-15,11,1,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,1,950,5.0,CAMPAIGN_CODE_PROMO,902.5,282.5,31.3,Credit Card,5,Loyal Customer,1962
TXN-IN-10802,2026-08-11,13,0,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,1,310,0.0,NONE,310.0,220.0,70.97,Credit Card,1,Loyal Customer,1068
TXN-IN-10803,2026-09-01,20,0,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,1,240,0.0,NONE,240.0,175.0,72.92,UPI (GooglePay/PhonePe),5,Champion,1251
TXN-IN-10804,2026-08-29,18,1,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,0.0,NONE,280.0,200.0,71.43,Debit Card,5,Loyal Customer,2295
